Pincode,Latitude,Longitude
493114,21.23784,81.70542
493551,21.252819,81.522346
492001,21.2456667,81.6441667
492010,21.14407,81.35428
272153,27.175542,82.930012
272153,27.175541,82.930059
272153,27.175541,82.930011
272153,27.175542,82.930012
272201,27.271542,82.820745
272201,27.44799,82.785944
272193,27.263342,82.650382
272202,27.411991,83.113962
272202,27.378889,83.108725
272202,27.378889,83.108726
272202,27.37888,83.108724
272152,27.069801,82.962379
272152,27.069803,82.962376
272152,27.37889,83.108731
272152,27.378893,83.108732
272152,27.069809,82.962395
272152,27.069807,82.962397
722141,23.0128037,87.5939397
722141,23.0128037,87.5939397
722142,23.426396,87.285113
722142,23.426395,87.285114
722142,23.41668,87.116654
722144,23.144937,87.20448
722144,23.126,87.19865
722144,23.126,87.19865
722144,23.144936,87.204481
722144,23.144939,87.204478
713424,23.18,87.82
713427,23.96,87.83
713427,22.95,87.86
360006,22.3135,70.7881667
360001,22.2953889,70.8065
360001,22.2910833,70.78025
360004,22.2977778,70.7889722
360001,22.2977778,70.7889722
360002,22.2841389,70.8105556
360002,22.2726944,70.8132778
363621,22.6108611,70.9430556
360026,22.15572,70.7706884
360006,22.3135,70.7881666
360004,22.2585881,70.7811013
360028,22.3516,70.8029
742202,24.6814167,87.95325
742225,24.466667,88.066667
742223,24.4621944,88.0718333
742148,24.4155,88.2418889
742237,24.5876027,88.2078444
742236,22.6858889,88.4574444
742236,23.0477777,88.7872222
742238,23.95425,88.03725
742151,24.3558,88.3216666
742226,24.2884722,88.09275
122098,28.3913822,77.0511932
123027,28.3333889,76.3052778
123001,28.0481667,76.1068889
123024,28.3783333,75.9656944
713502,23.57,88.22
741123,23.58,88.61
741123,23.57,88.51
741124,23.6,88.54
741124,23.58,88.53
741103,23.38,88.43
741103,23.41,88.51
524230,14.7973611,79.3417778
524226,14.9165278,79.9930556
524227,14.9945556,79.4232778
524228,14.8343056,79.5780833
524315,14.6888056,80.0541667
524302,14.5731667,79.4070833
524305,14.5403889,79.8816667
524306,14.9165278,79.9930556
524317,14.5764722,79.9673056
524316,14.5643611,79.9944444
524137,14.5086111,79.9839167
500002,17.3699444,78.4685278
520002,16.5095,80.6253056
520001,16.5095,80.6253056
202129,27.8575248,78.311672
202138,35.0565168,33.7797054
202138,27.8946602,77.8126519
202138,27.910349,77.9563177
202140,32.759182,96.825111
202140,27.908901,77.972437
202140,27.9078634,77.9355231
202140,28.0510228,78.2166394
202282,28.0698354,78.2632767
202150,27.7744191,78.0930041
202155,28.0233337,77.656476
811101,25.2169722,85.7428333
524415,14.0025278,80.0709444
524320,13.7295833,80.0164444
524127,13.9310833,80.0411389
500062,17.78511111,78.91869444
735211,26.51,84.24
735211,26.59,89.23
305921,25.7379722,74.0785833
205268,27.455412,78.12445
205304,27.3548556,78.8954545
205304,27.138132,79.269619
205267,27.5656635,78.4444692
205267,27.4455656,78.4566232
205119,27.7854558,78.5689521
231216,24.681436,83.077203
231216,24.714223,83.088642
231216,24.671655,83.145518
231216,24.926871,83.048535
231216,25.096367,83.055583
231216,24.780658,83.061642
635001,12.5275,78.2161944
203001,28.4039061,77.8565917
203002,28.3893331,77.8331113
203390,28.3546667,78.2692222
203001,28.4130144,77.8362478
203001,28.3960669,77.8513786
203001,28.4081616,77.8587126
203405,28.4037222,77.8560278
522001,16.4998056,80.75
522017,16.2325,80.3950278
522007,16.3109722,80.4613889
522005,16.2990833,80.3867222
522001,16.2941667,80.4600278
522006,16.3075556,80.4193333
522019,16.5084167,80.7191389
522003,16.4685833,80.7349167
522004,16.5024444,80.69475
743446,22.2865987,88.8858318
743429,22.6371375,88.924623
743429,22.5874706,88.890244
731244,24.073496,87.90927
731219,24.416165,87.951247
110010,28.5957222,77.1364444
110037,28.5556389,77.0845556
110067,28.55075,77.1792778
110021,28.6139722,77.1256111
110023,77.19,28.58
110037,28.5745556,77.0975556
110010,28.5750833,77.0971667
110029,28.5649167,77.2068056
110074,28.5073056,77.1845556
110016,28.5558611,77.2021389
125001,29.1346389,75.7267778
125049,29.1594444,75.5712778
734102,27.0328,88.2751
734203,27.036,88.2626
734105,27.0594,88.2785
734213,27.036,88.2626
734215,27.036,88.2626
734226,27.036,88.2626
734209,27.036,88.2626
734209,26.989428,88.272882
734224,26.8974,88.1972
734014,26.6753,88.3238
734426,26.61105,88.33535
734426,27.036007,88.262675
734427,26.56315,88.17728
734010,26.7083868,88.4268691
734214,26.86595,88.17109
734214,27.036006,88.262673
734313,27.060007,88.469993
734434,27.036008,88.362675
734008,26.8713,88.3616
734008,26.931891,88.450684
734009,26.84952,88.44081
734426,26.61105,88.33535
734426,27.036007,88.262675
734427,27.036007,88.262675
734427,26.664,88.1916
734214,26.8821472,88.2788421
734434,26.7083888,88.4268671
734434,26.6798959,88.3664167
734434,26.587121,88.363198
734008,26.7536,88.5082
734008,26.7083918,88.4268641
251309,29.294367,77.517873
251309,29.254158,77.477691
251309,29.260516,77.402064
251309,29.347124,77.431705
251309,29.23183,77.485886
251309,29.317124,77.404969
251309,29.235046,77.543267
251309,29.272331,77.553117
251309,29.2716714,77.5529003
251311,29.511395,77.579216
251311,29.531076,77.549497
251311,29.605643,77.604842
251311,29.525988,77.627141
251003,29.401612,77.6879
251003,29.451239,77.693432
251003,29.428158,77.685807
247772,29.640544,77.440782
247772,29.628606,77.438636
247772,29.605255,77.532561
247772,29.644165,77.363775
251314,29.34246,77.857817
247774,29.453247,77.206421
251309,29.244871,77.430686
251309,29.287521,77.538192
251309,29.280627,77.41378
251309,29.350141,77.454879
251309,29.321219,77.421202
251311,29.588739,77.579994
251311,29.590308,77.63507
251003,29.408105,77.664422
247772,29.613526,77.505144
247772,29.623919,77.566968
247772,29.59671,77.477286
247772,29.539057,77.525711
251314,29.360812,77.812362
251314,29.232369,77.871622
247773,29.527556,77.273696
247774,29.361486,77.186189
247774,29.355993,77.22502
247775,29.320723,77.171495
247775,29.345727,77.317821
251201,29.234498,77.722027
251201,29.29327,77.6635722
251201,29.245292,77.797202
251201,29.271809,77.606413
251201,29.316488,77.697557
251201,29.329928,77.759124
251201,29.226634,77.733969
522034,16.3703,80.436
522503,16.428,80.6127778
522502,16.4468611,80.6053056
522016,16.4414167,80.3895
522438,16.3431111,80.2982222
313334,25.0533333,73.8847222
313323,25.0533333,73.8847222
313328,24.80075,73.8675
313301,24.9282222,73.8169167
313301,24.9305556,73.825
313324,24.0609444,73.8741944
313603,24.0725,73.6888889
313804,24.0725,73.6888889
313022,24.6253056,73.8696667
313205,24.0725,73.6888889
721159,22.4252,87.66935
721503,22.47241,86.8968
721504,22.301009,86.543393
721507,22.45,86.9958
721514,22.45573,87.011889
110053,28.6871944,77.2633056
110094,28.7039444,77.2833056
110093,28.7021944,77.3236389
110053,28.6870833,77.2591111
110090,28.7259444,77.2726389
735218,26.76,86.65
735218,26.74,88.68
735222,26.86,88.62
735225,26.85,88.91
712124,22.74425,88.3548333
712401,22.8361111,87.9691666
712403,22.5336111,88.2913888
712403,22.5336111,88.2913888
500083,17.4739167,78.5118889
500087,17.83491667,78.89222222
501401,17.63644444,78.48780556
500078,17.56344444,78.53783333
741103,23.41,88.52
741103,23.64,88.55
741152,23.98,88.6
741152,23.94,88.53
741165,23.91,88.51
741165,23.93,88.56
741165,23.93,88.49
741165,23.94,88.61
741102,23.36,88.49
741102,23.34,88.55
741102,23.35,88.47
741125,23.48,88.38
741125,23.46,88.42
741125,23.49,88.43
741126,23.62,88.38
741126,23.67,88.43
741126,23.59,88.33
741126,23.69,88.4
741126,23.59,88.35
741126,23.62,88.42
741126,23.64,88.46
741126,23.62,88.35
741140,22.27,87.62
741140,23.52,88.47
741140,23.46,88.5
741140,23.52,88.49
741162,23.56,88.36
741162,23.56,88.32
741302,23.406248,88.370853
741181,23.75,88.32
741181,23.71,88.31
741155,23.82,88.48
741155,23.78,88.42
741155,23.81,88.51
741155,23.84,88.51
741155,23.82,88.44
741155,23.8,88.49
741156,23.78,88.33
741156,23.73,88.35
741156,23.8,88.3
741156,23.81,88.41
741316,23.43,88.35
741316,23.34,88.34
741316,23.57,88.35
741315,23.41,88.42
741315,23.41,88.42
741315,23.42,88.41
741222,23.047858,88.513014
741245,26.733878,88.840104
741245,23.008943,88.49124
741257,22.949585,88.61302
741257,22.966974,88.640734
741257,22.944938,88.660307
721458,22.0843645,87.6912315
721458,22.0757757,87.6655108
721458,22.0757757,87.6655108
721458,22.0923522,87.6790703
250001,29.0088889,77.6985278
741156,23.83,88.42
741156,23.84,88.41
741156,23.83,88.43
733132,25.36,88.52
733142,25.36,88.51
733142,25.36,88.51
251203,29.386254,77.768833
251203,29.356836,77.666345
251315,29.262568,77.938253
251316,29.37034,77.937014
251320,29.256006,77.97458
251202,29.536968,77.75233
251202,29.52561,77.656374
251318,29.528208,77.777941
251318,29.40266,77.53237
251318,29.330575,77.615718
247776,29.442708,77.314414
247776,29.48214,77.292961
247776,29.403982,77.305127
247776,29.548136,77.306955
247776,29.4305,75.369319
251319,29.415404,77.442871
251319,29.424201,77.501566
251319,29.369749,77.491413
731202,24.211815,87.777562
731202,24.149358,87.842044
731202,23.672567,87.034942
731244,24.08926,87.885658
731233,24.114044,87.79908
731233,24.099363,87.792368
731233,24.156935,87.740679
731233,24.132264,87.772941
731238,24.382815,87.955535
731238,24.362597,87.942671
731238,24.382044,87.88689
731245,24.040519,87.853134
731237,24.221151,87.971456
731237,24.274347,88.005466
711205,22.6594444,88.3285
711206,22.650242,88.281835
734301,27.0666,88.4666
734316,27.0732,88.5023
731237,24.301742,88.000835
731237,23.539599,88.028972
731237,24.264468,87.98982
731216,24.068566,87.761965
731216,24.025615,87.624795
731216,24.038302,87.721054
731216,24.059114,87.783518
731216,24.155096,87.613701
731219,24.447628,87.811985
731219,24.421536,87.856203
731219,24.469282,87.873387
731220,24.344156,87.843925
731220,24.328961,87.926126
731220,24.298518,87.87216
731220,24.308587,87.848837
734102,27.0328,88.2751
734103,27.0331,88.2561
734104,21.679,87.1952
734104,27.0742,88.2315
734104,27.036,88.1335
734104,27.089056,88.258284
734216,26.8821,88.2788
734220,26.9051,88.3002
734223,26.8435,88.3412
734312,27.738,88.394
734312,27.07,88.476
734423,27.06007,27.036007
734426,27.036007,88.262675
734426,26.7083938,88.4268621
734214,27.036007,88.262672
734214,26.859485,88.195635
721139,22.4042,87.7175
721139,22.4042,87.7175
721644,22.7639,88.1081
721644,22.7639,88.1081
721644,22.7639,88.1081
721644,22.7639,88.1081
721634,22.3623,87.7811
721647,22.7639,88.1081
721647,22.7639,88.1081
721650,22.8722,88.1081
721650,22.8722,88.0876
721651,22.9221,87.9839
721651,22.9221,87.9839
721635,22.1138,88.112
721646,22.1594,88.3792
246426,30.436081,79.38316
246427,30.074328,79.610243
246427,30.099697,79.618191
246427,30.074424,79.610345
246428,30.022987,79.295201
246428,30.367999,79.30395
246429,30.289891,79.150836
246429,30.273271,79.153442
246435,30.304608,79.518188
246435,30.278768,79.533648
246435,30.242289,79.612309
246435,30.276973,79.440853
132117,29.8351111,76.9176389
132104,29.3711667,76.975
281201,27.908626,77.726586
811308,24.7708056,86.3833611
811313,24.9288056,86.2261944
803101,25.1963333,85.52
733142,25.36,88.51
741257,22.980417,88.661753
733129,25.67,88.33
713123,23.76,88.03
323001,25.4488333,75.6299167
323024,25.513954,75.5381944
323023,25.5813889,75.4988611
323602,25.3012222,75.9364167
323615,26.1188333,75.7189444
323001,25.4293333,75.6483056
323614,26.0728889,75.7111667
323021,25.4383333,76.17
723127,23.025,86.36925
723102,23.2401111,86.3600833
723130,23.3319167,86.3655
723148,23.21063,86.283986
723202,23.3641111,85.9774167
304804,25.758218,75.381816
304001,26.1806667,75.78175
304502,26.28925,75.3732778
304803,26.28125,75.8483056
304001,26.1787778,75.7909444
721433,21.758167,87.6420804
721433,21.76307,87.6729074
721433,21.7678991,87.6987859
721434,22.0813107,87.6359125
721434,21.794176,87.6719
721434,22.076624,87.622265
721444,21.926565,87.69948
721444,21.876129,87.770184
723213,23.075105,86.01125
723131,23.0590278,86.6575833
723103,23.3293333,86.3730833
723132,23.260699,86.39571
723151,23.094696,86.39115
712102,22.85,88.56
712102,22.92,88.33
712302,22.95,88.06
712302,22.95,88.12
712302,22.5,88.56
712302,22.21,88.39
712512,22.39,88.39
712512,22.32,88.39
712103,22.32,88.39
712147,22.95,88.39
712515,22.95,88.39
712148,22.88825,88.32
712148,23.03,88.40225
712148,23.03,88.40225
712149,23.03,88.39
712149,22.95,88.39
712305,22.95,88.39
712305,22.95,88.39
713123,23.79,88.04
713123,23.75,88.02
713502,23.59,88.18
713502,23.6,88.23
713502,23.57,88.14
723148,23.3697665,86.5489033
723104,23.3184777,86.5829699
723202,23.2910015,85.9685094
723202,23.4169427,85.9111976
723202,23.3572675,85.9532761
723202,23.319873,86.0596203
723131,23.0621699,86.5577376
723213,23.3901095,86.026187
723104,23.4081819,86.5777566
723104,23.3438122,86.5752328
723153,23.1644127,86.2626391
723153,23.2489838,86.2717231
723131,23.1126789,86.5552137
723131,22.9024271,86.649363
723131,23.0253427,86.5741401
723131,23.069011,86.634026
723131,22.9236718,86.6900637
723131,23.0896821,86.6961222
723131,22.9733666,86.5779245
723131,22.9330052,86.6384357
723131,22.8809661,86.6396956
500037,17.48908333,78.43538889
500101,17.4739167,78.5118889
501106,17.38216667,77.74722222
501501,17.4739167,78.5118889
500062,17.78313889,78.95180556
500088,17.44002778,78.65244444
500103,17.487629,78.572473
500037,17.48813889,78.44702778
500042,17.3931389,78.4762778
689121,9.3208611,76.6027222
202165,28.0233,77.3438
500080,17.3931389,78.4762778
500020,17.3931389,78.4762778
500007,17.20983333,77.60261111
500016,17.44138889,78.46916667
500025,17.43955556,78.51052778
500010,17.51672222,78.5175
500015,17.48658333,78.50836111
500014,17.539,78.51830556
500025,14.73202778,78.84869444
500017,17.43925,78.53130556
638656,10.7328056,77.5261944
500016,17.43936111,78.45775
500043,17.65297222,78.39713889
500050,17.82961111,78.548
500100,17.4739167,78.5118889
500047,17.75097222,78.90016667
500049,17.83127778,78.59652778
500090,17.51763889,78.3825
500049,17.4739167,78.5118889
501504,17.3268,78.2747
501202,17.51775,77.89622222
501203,17.41447222,78.12116667
501144,17.21405556,77.64838889
203207,28.542657,77.673655
203207,28.558318,77.601008
201311,28.576679,77.327169
201306,28.531767,77.434227
201310,28.479522,77.572063
201304,28.494211,77.414254
201008,28.546328,77.388425
201311,NA,NA
201314,28.529981,77.652897
201314,28.539879,77.568479
203207,28.582462,77.53212
203207,28.618396,77.514645
509001,17.05925,77.966
203207,28.635963,77.519013
201309,28.624805,77.402992
201008,28.533516,77.391026
245208,28.647992,78.157868
245205,28.73058,77.775882
245205,28.824714,77.918174
201201,28.875433,77.572688
201204,28.833095,77.571116
201204,28.813796,77.564808
245207,28.762013,77.986713
245101,28.725635,77.735909
625513,10.008617,77.352671
271201,27.4309167,82.1806944
201204,28.889612,77.471631
201204,28.886575,77.500309
201204,28.831631,77.577959
245207,28.754079,77.772386
245207,28.674709,77.657908
245207,28.762013,77.986713
384470,23.49685,72.546803
723149,23.3730626,86.2852153
723149,23.3716461,86.3047104
723149,23.4047604,86.3224638
723156,23.5558675,86.8446218
723103,23.4186056,86.2793375
723103,23.4361292,86.2044135
723103,23.3816039,86.2234724
723103,23.395187,86.2945627
723132,23.3763285,86.6459944
723155,23.5290276,86.4263229
713427,22.98,87.8
713123,23.78,88.03
713123,23.73,88.15
713123,23.75,88.17
713123,23.72,88.04
713123,23.66,88.13
713502,23.61,88.16
502110,18.049,78.2673333
502115,18.1146389,78.3994722
277001,27.77,84.18
277001,25.78,84.18
277001,25.75,84.12
277001,25.77,84.19
277201,25.75,84.44
277201,25.76,84.43
277201,25.75,84.45
277201,25.77,84.44
277203,25.8,84.19
277203,25.8,84.24
534202,16.53858333,81.51647222
534208,16.53766667,81.50997222
534204,16.54327778,81.49597222
534201,16.53655556,81.507
534202,16.53791667,81.51927778
534207,16.47497222,81.58425
600003,13.0828056,80.2789167
207124,27.82,78.58
207403,27.8895833,78.7463333
600002,13.047026,80.248076
600008,13.066163,80.256779
277203,25.8,84.17
277202,25.86,84.23
277202,25.87,84.16
277202,25.85,84.21
277204,25.75,84.6
277204,25.72,84.5
277204,25.74,84.53
277204,25.75,84.53
132105,29.392675,76.9650361
246435,30.285296,79.438039
246435,30.31587,79.516347
246435,30.236749,79.448062
110034,28.6972778,77.1269444
110034,28.6972778,77.1269444
110052,28.670081,77.18125
110086,28.7016111,77.0797222
110040,28.84,77.08
732121,25.011173,88.141133
732208,25.011173,88.141133
732208,25.011173,88.141133
732208,25.011173,88.141133
732208,25.011173,88.141133
732122,25.011173,88.141133
736121,26.45,89.51
736121,26.45,89.47
736131,26.3,89.74
732122,25.011173,88.141133
732123,25.011173,88.141133
246401,30.438517,79.291622
246401,30.409526,79.319797
246440,30.968228,79.1816578
246486,29.94805,79.432412
246422,30.74431,79.495764
246424,30.293617,79.560313
246424,30.293512,79.561315
246424,30.297678,79.585213
246427,30.149073,79.678275
246427,30.07861,79.546294
246427,30.018574,79.725966
246427,30.041414,79.572285
246428,30.01273,79.262029
246428,30.022997,79.295132
246429,30.297667,79.185538
246429,30.241457,79.147798
246435,78.32519,30.541773
246435,30.273246,79.624945
328031,26.6926111,77.8993611
328021,26.6449722,77.4473333
